/home/weifeng/MM/HB/lnsp_131/lnsp_131.mtx,nnzR=536,n=131,petsc_norm=2.405868e+09,iter=1,time_solve=0.356,time_pre=1786.979
/home/weifeng/MM/HB/mahindas/mahindas.mtx,nnzR=7682,n=1258,petsc_norm=3.846405e+12,iter=0,time_solve=0.267,time_pre=1862.238
/home/weifeng/MM/HB/orani678/orani678.mtx,nnzR=90158,n=2529,petsc_norm=3.596299e+05,iter=5,time_solve=1.298,time_pre=1800.911
/home/weifeng/MM/HB/sherman3/sherman3.mtx,nnzR=20033,n=5005,petsc_norm=6.796821e+01,iter=100,time_solve=20.534,time_pre=1765.124
/home/weifeng/MM/HB/well1033/well1033.mtx,nnzR=4732,n=320,petsc_norm=1.482870e+05,iter=6,time_solve=1.383,time_pre=1783.497
/home/weifeng/MM/HB/bcspwr09/bcspwr09.mtx,nnzR=6511,n=1723,petsc_norm=1.872030e+01,iter=2,time_solve=0.554,time_pre=1811.530
/home/weifeng/MM/HB/bcsstk19/bcsstk19.mtx,nnzR=6853,n=817,petsc_norm=2.329648e+01,iter=95,time_solve=17.984,time_pre=1728.649
/home/weifeng/MM/HB/bcsstm06/bcsstm06.mtx,nnzR=420,n=420,petsc_norm=4.452565e+00,iter=50,time_solve=10.601,time_pre=1787.775
/home/weifeng/MM/HB/bcsstm27/bcsstm27.mtx,nnzR=56126,n=1224,petsc_norm=1.828919e+02,iter=62,time_solve=12.810,time_pre=1773.653
/home/weifeng/MM/HB/can_144/can_144.mtx,nnzR=1296,n=144,petsc_norm=3.797850e+00,iter=1,time_solve=0.354,time_pre=1727.563
/home/weifeng/MM/HB/curtis54/curtis54.mtx,nnzR=291,n=54,petsc_norm=2.347465e+00,iter=2,time_solve=0.570,time_pre=1805.741
/home/weifeng/MM/HB/dwt_419/dwt_419.mtx,nnzR=3563,n=419,petsc_norm=3.958109e+00,iter=3,time_solve=0.751,time_pre=1790.013
/home/weifeng/MM/HB/fs_183_1/fs_183_1.mtx,nnzR=1069,n=183,petsc_norm=1.373327e+01,iter=7,time_solve=1.444,time_pre=1796.606
/home/weifeng/MM/HB/gemat12/gemat12.mtx,nnzR=33111,n=4929,petsc_norm=1.257143e+03,iter=1,time_solve=0.369,time_pre=1812.011
/home/weifeng/MM/HB/impcol_c/impcol_c.mtx,nnzR=411,n=137,petsc_norm=2.862100e+01,iter=1,time_solve=0.338,time_pre=1790.830
/home/weifeng/MM/HB/lns_3937/lns_3937.mtx,nnzR=25407,n=3937,petsc_norm=5.515462e+10,iter=1,time_solve=0.350,time_pre=1798.613
/home/weifeng/MM/HB/lshp_778/lshp_778.mtx,nnzR=5272,n=778,petsc_norm=1.495866e+00,iter=4,time_solve=0.918,time_pre=1761.125
/home/weifeng/MM/HB/nos5/nos5.mtx,nnzR=5172,n=468,petsc_norm=2.737547e+00,iter=100,time_solve=19.012,time_pre=1762.708
/home/weifeng/MM/HB/saylr4/saylr4.mtx,nnzR=22316,n=3564,petsc_norm=5.550357e+01,iter=100,time_solve=19.516,time_pre=1727.181
/home/weifeng/MM/HB/str_600/str_600.mtx,nnzR=3279,n=363,petsc_norm=1.908133e+02,iter=1,time_solve=0.349,time_pre=1834.012
/home/weifeng/MM/HB/will199/will199.mtx,nnzR=701,n=199,petsc_norm=4.820386e+00,iter=2,time_solve=0.534,time_pre=1723.035
/home/weifeng/MM/HB/lock2232/lock2232.mtx,nnzR=80352,n=2232,petsc_norm=1.375692e+01,iter=3,time_solve=0.784,time_pre=1774.327
/home/weifeng/MM/HB/bcspwr02/bcspwr02.mtx,nnzR=167,n=49,petsc_norm=2.722908e+00,iter=2,time_solve=0.542,time_pre=1806.126
/home/weifeng/MM/HB/bcsstk08/bcsstk08.mtx,nnzR=12960,n=1074,petsc_norm=2.089399e+01,iter=100,time_solve=20.144,time_pre=1801.844
/home/weifeng/MM/HB/bcsstm07/bcsstm07.mtx,nnzR=7252,n=420,petsc_norm=2.316745e-01,iter=100,time_solve=19.102,time_pre=1821.990
/home/weifeng/MM/HB/can_161/can_161.mtx,nnzR=1377,n=161,petsc_norm=2.540549e+00,iter=2,time_solve=0.496,time_pre=1755.415
/home/weifeng/MM/HB/dwt_1005/dwt_1005.mtx,nnzR=8621,n=1005,petsc_norm=7.724763e+00,iter=3,time_solve=0.742,time_pre=1722.224
/home/weifeng/MM/HB/dwt_492/dwt_492.mtx,nnzR=3156,n=492,petsc_norm=1.290747e+01,iter=3,time_solve=0.739,time_pre=1793.317
/home/weifeng/MM/HB/fs_183_3/fs_183_3.mtx,nnzR=1069,n=183,petsc_norm=1.373842e+01,iter=7,time_solve=1.526,time_pre=1911.596
/home/weifeng/MM/HB/gent113/gent113.mtx,nnzR=655,n=113,petsc_norm=2.362295e+05,iter=5,time_solve=1.181,time_pre=1747.972
/home/weifeng/MM/HB/impcol_d/impcol_d.mtx,nnzR=1339,n=425,petsc_norm=7.611338e+01,iter=1,time_solve=0.364,time_pre=1759.563
/home/weifeng/MM/HB/lns_511/lns_511.mtx,nnzR=2796,n=511,petsc_norm=8.074641e+09,iter=1,time_solve=0.337,time_pre=1730.979
/home/weifeng/MM/HB/lund_a/lund_a.mtx,nnzR=2449,n=147,petsc_norm=6.359260e+00,iter=81,time_solve=14.695,time_pre=1735.804
