/home/weifeng/MM/JGD_Trefethen/Trefethen_200b/Trefethen_200b.mtx,0,1.644,1.791,2873,4.881216e-08,0.137000,80,16,4.405053e-04
/home/weifeng/MM/JGD_Trefethen/Trefethen_200/Trefethen_200.mtx,0,1.631,1.946,2890,1.935536e-06,0.139000,80,16,1.731618e-02
/home/weifeng/MM/VDOL/orbitRaising_1/orbitRaising_1.mtx,0,2.026,2.183,2906,2.988274e-02,0.145000,85,16,1.146649e+01
/home/weifeng/MM/Bai/bfwb398/bfwb398.mtx,0,1.978,2.163,2910,1.680887e+00,0.167000,95,16,4.352606e-05
/home/weifeng/MM/HB/can_256/can_256.mtx,0,2.365,2.508,2916,1.541706e-02,0.146000,86,16,3.328371e+00
/home/weifeng/MM/Bai/qh768/qh768.mtx,0,2.688,3.036,2934,4.085701e+02,0.185000,114,16,1.011522e+16
/home/weifeng/MM/HB/dwt_361/dwt_361.mtx,0,1.825,1.977,2953,2.160618e-04,0.143000,64,16,3.326510e-02
/home/weifeng/MM/HB/str_200/str_200.mtx,0,2.649,2.792,3068,2.157224e+13,0.166000,91,16,9.894348e+14
/home/weifeng/MM/HB/can_268/can_268.mtx,0,2.549,2.701,3082,4.270656e-04,0.153000,84,16,8.712766e-02
/home/weifeng/MM/vanHeukelum/cage7/cage7.mtx,0,2.181,2.352,3084,3.466197e-06,0.170000,106,16,4.063912e-06
/home/weifeng/MM/HB/bcsstk20/bcsstk20.mtx,0,1.977,2.136,3135,4.895770e-07,0.141000,72,16,1.824390e+10
/home/weifeng/MM/TOKAMAK/utm300/utm300.mtx,0,2.798,2.957,3155,1.117512e+03,0.149000,68,16,1.287042e+04
/home/weifeng/MM/HB/dwt_492/dwt_492.mtx,0,3.116,3.273,3156,7.086158e-03,0.152000,80,16,1.035016e+00
/home/weifeng/MM/HB/str_400/str_400.mtx,0,3.035,3.358,3157,9.841441e+09,0.176000,92,16,5.255197e+11
/home/weifeng/MM/CPM/cz308/cz308.mtx,0,2.386,2.531,3182,5.051068e+06,0.145000,84,16,1.130517e+09
/home/weifeng/MM/Gset/G11/G11.mtx,0,1.744,1.897,3200,1.349216e-02,0.150000,101,16,7.708261e-01
/home/weifeng/MM/Gset/G12/G12.mtx,0,1.562,1.717,3200,1.515835e-02,0.149000,151,16,8.660180e-01
/home/weifeng/MM/Gset/G13/G13.mtx,0,1.856,2.011,3200,1.315444e-02,0.154000,151,16,7.319356e-01
/home/weifeng/MM/HB/dwt_346/dwt_346.mtx,0,1.775,1.915,3226,1.189295e-03,0.144000,87,16,2.237455e-01
/home/weifeng/MM/HB/685_bus/685_bus.mtx,0,3.192,3.612,3249,-nan,0.190000,108,16,-nan
/home/weifeng/MM/HB/nos6/nos6.mtx,0,1.901,2.073,3255,nan,0.146000,106,16,nan
/home/weifeng/MM/HB/bp_0/bp_0.mtx,0,3.348,3.501,3276,1.361088e+12,0.186000,145,16,1.705480e+15
/home/weifeng/MM/HB/str_600/str_600.mtx,0,3.329,3.481,3279,1.746534e+13,0.176000,101,16,1.277337e+15
/home/weifeng/MM/Bai/qh882/qh882.mtx,0,2.718,2.894,3354,1.343698e+03,0.190000,134,16,3.040399e+16
/home/weifeng/MM/Bai/dwg961a/dwg961a.mtx,0,2.727,2.875,3405,3.442095e-04,0.164000,93,16,6.242078e+02
/home/weifeng/MM/HB/pores_3/pores_3.mtx,0,2.393,2.544,3474,3.749635e-03,0.158000,83,16,2.968446e+02
/home/weifeng/MM/VDOL/hangGlider_1/hangGlider_1.mtx,0,2.029,2.170,3477,4.286686e-04,0.150000,118,16,8.029420e+00
/home/weifeng/MM/HB/dwt_193/dwt_193.mtx,0,1.793,1.941,3493,7.619622e-04,0.142000,75,16,2.015646e-01
/home/weifeng/MM/HB/dwt_512/dwt_512.mtx,0,2.296,2.447,3502,2.520062e-03,0.144000,83,16,4.372725e-01
/home/weifeng/MM/HB/west0989/west0989.mtx,0,2.468,2.654,3537,8.082650e+17,0.198000,152,16,9.904339e+23
/home/weifeng/MM/Bai/tols1090/tols1090.mtx,0,2.241,2.379,3546,-nan,0.146000,114,16,-nan
/home/weifeng/MM/HB/dwt_419/dwt_419.mtx,0,2.536,2.697,3563,8.994601e-04,0.175000,118,16,1.577059e-01
/home/weifeng/MM/AG-Monien/L/L.mtx,0,4.063,4.419,3640,6.442585e-04,0.237000,146,16,7.556797e-02
/home/weifeng/MM/HB/bcsstk04/bcsstk04.mtx,0,1.662,1.818,3648,2.234556e-06,0.127000,39,16,1.253594e+02
/home/weifeng/MM/Bai/bfwa398/bfwa398.mtx,0,2.042,2.212,3678,4.138601e+01,0.150000,101,16,3.791313e+02
/home/weifeng/MM/AG-Monien/stufe/stufe.mtx,0,3.758,4.128,3736,3.041774e-03,0.334000,144,16,3.530817e-01
/home/weifeng/MM/HB/saylr3/saylr3.mtx,0,3.275,3.430,3750,6.639014e-02,0.185000,122,16,2.459632e-01
/home/weifeng/MM/HB/sherman1/sherman1.mtx,0,3.083,3.416,3750,5.324528e-02,0.195000,122,16,5.745500e-01
/home/weifeng/MM/HB/steam1/steam1.mtx,0,1.839,2.183,3762,6.997694e-06,0.276000,69,16,5.883233e+02
/home/weifeng/MM/HB/sherman4/sherman4.mtx,0,2.400,2.751,3786,5.783614e-02,0.183000,156,16,1.376942e+00
/home/weifeng/MM/HB/bp_200/bp_200.mtx,0,3.377,3.520,3802,-nan,0.210000,173,16,-nan
/home/weifeng/MM/HB/can_445/can_445.mtx,0,2.904,3.073,3809,1.034326e-03,0.154000,89,16,1.837728e-01
/home/weifeng/MM/Bai/ck656/ck656.mtx,0,2.311,2.481,3884,1.763612e-01,0.151000,97,16,4.713118e+00
/home/weifeng/MM/HB/lshp_577/lshp_577.mtx,0,2.913,3.290,3889,7.432878e-04,0.176000,106,16,1.206876e-01
/home/weifeng/MM/VDOL/tumorAntiAngiogenesis_3/tumorAntiAngiogenesis_3.mtx,0,2.091,2.256,3952,1.417668e-04,0.147000,126,16,5.259640e+03
/home/weifeng/MM/HB/young3c/young3c.mtx,0,2.020,2.175,3988,1.006857e-01,0.158000,143,16,1.300501e+02
/home/weifeng/MM/HB/bp_400/bp_400.mtx,0,3.411,3.560,4028,2.350711e+16,0.229000,190,16,2.511091e+19
/home/weifeng/MM/HB/nnc666/nnc666.mtx,0,2.676,2.835,4044,3.250274e-01,0.178000,140,16,2.389733e+03
/home/weifeng/MM/HB/1138_bus/1138_bus.mtx,0,4.468,4.641,4054,1.351890e-03,0.234000,149,16,1.366484e+01
/home/weifeng/MM/Arenas/celegans_metabolic/celegans_metabolic.mtx,0,3.022,3.207,4065,8.912974e-03,0.226000,186,16,1.053701e+01
/home/weifeng/MM/HB/young1c/young1c.mtx,0,1.908,2.137,4089,2.523119e+00,0.164000,153,16,3.554648e+03
/home/weifeng/MM/HB/young2c/young2c.mtx,0,2.014,2.240,4089,2.549330e+00,0.156000,153,16,3.591575e+03
/home/weifeng/MM/HB/young4c/young4c.mtx,0,2.021,2.177,4089,5.890001e-01,0.161000,153,16,1.031116e+03
/home/weifeng/MM/HB/bp_600/bp_600.mtx,0,3.573,3.57,4172,2.427714e+14,0.263000,206,16,3.067048e+17
/home/weifeng/MM/Grund/b2_ss/b2_ss.mtx,0,2.409,2.734,4228,2.280240e+18,0.215000,185,16,5.184667e+23
